timestamp,empty,crossed,best_bid,best_ask,spread_bps,ask_levels,bid_levels,ask_depth_quote_1,bid_depth_quote_1,book_imbalance_1,ask_depth_quote_5,bid_depth_quote_5,book_imbalance_5,ask_depth_quote_10,bid_depth_quote_10,book_imbalance_10
2024-04-08 00:14:00.016000+00:00,False,False,0.587,0.5871,1.7034324163186951,400,400,1038.63655515,3679.4135593999995,0.5597178792370401,29797.36619123,32340.03994127,0.040920178493097606,76880.01224186999,81154.23073821,0.027046154148242206
2024-04-08 00:15:00.036000+00:00,False,False,0.5873,0.5874,1.7025623563461136,400,400,11.32842018,3556.19646641,0.9936491430108405,26195.29900494,25859.96177395,-0.006441946999639085,98701.37587762,70620.72952093,-0.16584158512908773
2024-04-08 00:16:00.016000+00:00,False,False,0.5864,0.5865,1.705175206752306,400,400,363.23094540000005,1723.38028376,0.6518460743200115,27392.630839819998,28208.572687810003,0.014674895437911476,76827.56708431,74459.66252295,-0.015651714738296435
2024-04-08 00:17:00.046000+00:00,False,False,0.5865,0.5867,3.409478349812103,400,400,2270.36748149,4303.37624385,0.30926194377235944,29003.539891089997,29189.16474258,0.0031898302829973966,79591.77097738,78580.18669741,-0.006395471705862523
2024-04-08 00:18:00.156000+00:00,False,False,0.586,0.5861,1.7063390495689614,400,400,541.7128300899999,4813.546632399999,0.7976894177082042,23703.95849778,37252.34344623,0.2222638925979229,58547.68126128,86628.85857759,0.1934277903818139
2024-04-08 00:19:00.076000+00:00,False,False,0.5861,0.5862,1.7060479399488189,400,400,441.1042449600001,6833.979042049999,0.8787356164711922,25137.05657566,41304.82894079,0.24333704920410645,71668.65626044,94881.3611487,0.13937377641478485
2024-04-08 00:20:00.046000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,2266.67785954,137.98891008,-0.8852324057342832,27431.1725123,32855.28276788,0.0899722869817369,76627.79156385,82934.84403416,0.03952712642701339
2024-04-08 00:21:00.006000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,2645.62263118,404.30457891,-0.7348759160071433,33845.451281400005,34928.630773389996,0.01574982114813337,75975.72438252,87071.13086809,0.06805041697072835
2024-04-08 00:22:00.006000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,500.64414888000005,4217.03171592,0.7877581405643161,28061.01360902,36037.38172969,0.12443943531692361,74148.51955062,83413.73446881,0.05880351849401348
2024-04-08 00:23:00.006000+00:00,False,False,0.5849,0.585,1.7095478246002052,400,400,11.312964,4286.0348992,0.9947349088972399,28947.74886787,27068.9268968,-0.033540404628133645,76086.54204033999,81272.24368035,0.03295463685907294
2024-04-08 00:24:00.086000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,3036.8458024200004,381.64574295000006,-0.7767168718220757,39409.54331405,22212.29763925,-0.2790771163073967,99989.7720088,63329.86838587,-0.22446720758348185
2024-04-08 00:25:00.096000+00:00,False,False,0.5854,0.5856,3.4158838599483854,400,400,3063.2435001599997,3821.31042848,0.11011126300665812,33872.29470971,26365.46553662,-0.12461999155334388,93098.31082606,74894.51096971,-0.10836058149246687
2024-04-08 00:26:00.136000+00:00,False,False,0.5852,0.5854,3.417051084913343,400,400,2043.4153874,4831.642705120001,0.4055569102395754,30739.366855480002,26512.23607232,-0.07383427829070283,80159.15701417,93949.69087873,0.07920639319285487
2024-04-08 00:27:00.074000+00:00,False,False,0.5857,0.5858,1.7072129748184206,400,400,3058.4158147000003,397.01504646999996,-0.7702080797324524,39320.49455107,21458.224024090003,-0.2938902126554578,88822.99087474,64032.20942668,-0.16218474346423464
2024-04-08 00:28:00.054000+00:00,False,False,0.5861,0.5863,3.411804844764397,400,400,5002.042664190001,4559.77618044,-0.046253384521960705,28027.641290530002,32285.16070293,0.07059064198114456,100675.04411649,67234.55016395,-0.19915773184877214
2024-04-08 00:29:00.014000+00:00,False,False,0.5852,0.5853,1.7086715079024173,400,400,1878.02120616,1393.6810703200001,-0.14803918416473327,22084.08276076,29683.45929838,0.14679809462342946,64625.46024361,91274.18794105,0.17093513685082284
2024-04-08 00:30:00.024000+00:00,False,False,0.5846,0.5848,3.420557550880417,400,400,1730.22881248,5178.28724262,0.49910261518384647,36564.02568605,28283.09384347,-0.12769930110481342,70694.54377892001,79476.80305941,0.05848159096518398
2024-04-08 00:31:00.174000+00:00,False,False,0.5843,0.5844,1.7113031573541366,400,400,3063.37617792,663.29554867,-0.6440279169547717,27968.66065806,20783.434133990002,-0.14738292897399127,90591.6461345,64175.92998609,-0.170679911196824
2024-04-08 00:32:00.004000+00:00,False,False,0.5847,0.5848,1.7101325352712953,400,400,1315.8,2271.57973062,0.26642836900202216,28729.84853887,23067.80332674,-0.10931084727200155,79634.47353504,71151.16347416,-0.05626073032647269
2024-04-08 00:33:00.034000+00:00,False,False,0.5841,0.5842,1.7118890695900029,400,400,296.02529822,5124.898715309999,0.8907841919638958,18334.576152620004,41146.53335141,0.383516000104948,59523.47295007,109217.37856756,0.29449836936669715
2024-04-08 00:34:00.114000+00:00,False,False,0.5834,0.5835,1.7139429257003853,400,400,803.3915082000001,2736.6148202400004,0.5461073039640377,26077.23989134,27123.05430121,0.019658056891280352,76242.15016817,75671.3922897,-0.0037571230927505314
2024-04-08 00:35:00.004000+00:00,False,False,0.5833,0.5835,3.428179636612581,400,400,244.04181465000002,4114.2982671400005,0.8880115777703285,24591.30662009,30887.25366649,0.11348432644750804,72194.03405696,77278.17344369,0.034013944610458084
2024-04-08 00:36:00.054000+00:00,False,False,0.5837,0.5839,3.4258307639598833,400,400,3099.91569921,4007.2043402299996,0.12765911311264252,38729.18874792,26354.3273506,-0.19013818151108472,80343.51037489,70298.83676675,-0.06667895049919526
2024-04-08 00:37:00.034000+00:00,False,False,0.5848,0.5849,1.7098401299476615,400,400,1316.0249999999999,950.6517572,-0.16119336012045285,29265.895351130002,26883.8371428,-0.04242332247241806,93873.11567552,78039.87024996,-0.09210034565057998
2024-04-08 00:38:00.124000+00:00,False,False,0.5854,0.5855,1.7080877957125113,400,400,11.33428465,3161.8344978800005,0.9928561728500537,20833.23183164,31358.018024819998,0.2016580599645725,76732.71010638001,75096.11103324,-0.01077923849276951
2024-04-08 00:39:00.044000+00:00,False,False,0.5856,0.5858,3.414717432132115,400,400,2371.75669556,4639.93378752,0.3234850564829362,27412.61911718,33542.5908354,0.10056518094169146,85764.1399756,91364.72195507,0.03161868663539495
2024-04-08 00:40:00.074000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,4925.06215646,51.292996800000004,-0.9793853150668325,26059.59592277,18605.136731540002,-0.1668981039005652,67605.59369600001,84515.59789803,0.1111613972046589
2024-04-08 00:41:00.124000+00:00,False,False,0.585,0.5851,1.70925561917766,400,400,9702.01474911,11.314309499999998,-0.9976703539164113,35260.70802747,27121.68336622,-0.13046990471854952,86159.99324797999,65690.04235077,-0.13480372801031132
2024-04-08 00:42:00.014000+00:00,False,False,0.585,0.5852,3.418219107846334,400,400,2588.42293248,4203.816318,0.23782928220701915,22266.24481694,37151.73208912,0.25052161058452055,65313.52065537,94282.65824538001,0.18151523294317337
2024-04-08 00:43:00.064000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,2900.007206,441.02893476,-0.7359927183190079,28902.06097429,18756.25767956,-0.21288630361512742,77601.81604567,74141.34481960999,-0.022804792033640765
2024-04-08 00:44:00.004000+00:00,False,False,0.5852,0.5854,3.417051084913343,400,400,4653.88106056,3348.6550820800003,-0.16310154121333487,24116.349153,38930.28440297,0.2349679025576972,71218.6443087,92615.72044294,0.13060188054365937
2024-04-08 00:45:00.004000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,11.324563,3914.5240933200002,0.9942307694506922,33008.561563610005,26954.91089575,-0.10095563881766258,74730.93215547,93872.34651321999,0.11352931276836786
2024-04-08 00:46:00.044000+00:00,False,False,0.5852,0.5853,1.7086715079024173,400,400,3665.5399901100004,948.0479932000001,-0.5890192203423302,30715.55051658,37175.47730215,0.09515140649833874,68380.93048303999,98482.24620859,0.18039519756463993
2024-04-08 00:47:00.054000+00:00,False,False,0.5861,0.5862,1.7060479399488189,400,400,5013.356384160001,243.95832260999998,-0.9071928023270709,29883.57407079,29601.47766854,-0.004742307420125957,90265.79065474,74527.45657995,-0.09550351327428051
2024-04-08 00:48:00.074000+00:00,False,False,0.586,0.5861,1.7063390495689614,400,400,3828.2115525599997,29.299999999999997,-0.9848088594936,28783.846938140003,28677.787342909996,-0.0018457462367196067,70138.62595636,88407.50594008999,0.11522753513571557
2024-04-08 00:49:00.084000+00:00,False,False,0.5859,0.5861,3.412969283276075,400,400,2909.6744603599996,3687.40764315,0.11789048106225701,29970.73795918,36153.23543925,0.09349857793356364,70941.02809239,85216.09775156999,0.0914147822715715
2024-04-08 00:50:00.104000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,11.31876964,4119.6957657600005,0.9945201017604727,22350.20076145,40556.08427425,0.28941279082794297,56835.4606822,104987.7108607,0.29756090996977297
2024-04-08 00:51:00.044000+00:00,False,False,0.5857,0.5859,3.4141345168995896,400,400,1811.78817876,4761.38694435,0.4487327220630083,24023.30438179,43838.99847785001,0.2919985509045415,71003.14613684,116504.26254380001,0.24266303250159502
2024-04-08 00:52:00.024000+00:00,False,False,0.5851,0.5852,1.708963513630693,400,400,442.67342812000004,2772.4978712599996,0.7246346232280915,24372.93000064,30508.246586939997,0.11179273054594938,61859.71150273,78853.06507585,0.12076624444710736
2024-04-08 00:53:00.114000+00:00,False,False,0.5851,0.5852,1.708963513630693,400,400,1800.3526433200002,877.65,-0.3445488172394401,24519.0548753,35859.08414627,0.1878168067902654,66338.95597635,89647.60254298,0.14942727622099297
2024-04-08 00:54:00.164000+00:00,False,False,0.5854,0.5856,3.4158838599483854,400,400,2962.82106432,3722.9619406,0.11369511629686757,34830.346200219996,31909.5390292,-0.043764042460960904,83091.45508102,88876.4142192,0.03363976748517287
2024-04-08 00:55:00.124000+00:00,False,False,0.5853,0.5855,3.4164673727362143,400,400,2020.9752682,4774.7685342,0.40522323178626374,22612.83180682,36707.00570448,0.23759629980401012,83677.24842606,98657.54866385,0.08215820828979316
2024-04-08 00:56:00.044000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,1029.58199906,1326.2398838400002,0.12592543049766408,28550.107488139998,24405.192288920003,-0.07827196176152237,70098.70329481,85891.40169369,0.10124166786120366
2024-04-08 00:57:00.014000+00:00,False,False,0.5856,0.5858,3.414717432132115,400,400,2200.79166852,3505.3363641600004,0.22862170076953114,37351.390682029996,31652.53011558,-0.08258748924086325,79078.73009718,88371.71577125,0.05549693000741088
2024-04-08 00:58:00.014000+00:00,False,False,0.5858,0.586,3.413551800648199,400,400,4088.1382285999994,3955.9618208199995,-0.016431472379502557,27577.15062263,45809.00868495,0.24843728346520574,79224.81369646,110154.07500867,0.16331947834147456
2024-04-08 00:59:00.094000+00:00,False,False,0.586,0.5861,1.7063390495689614,400,400,4936.432114629999,243.97916619999998,-0.905807028448556,33507.044279480004,25991.84396328,-0.12630824773628396,81579.05803807,86760.81510082,0.030781519352071452
2024-04-08 01:00:00.164000+00:00,False,False,0.5859,0.586,1.7066302585542963,400,400,5720.0235864,58.589999999999996,-0.9797217795846769,28596.111306990002,26319.19231939,-0.04146237637309947,80082.85036379,100902.30658861,0.11503405348481487
2024-04-08 01:01:00.234000+00:00,False,False,0.5854,0.5855,1.7080877957125113,400,400,4069.9793582,58.540000000000006,-0.9716411648240288,31120.70696911,26931.78112754,-0.0721575591143651,75218.72129079,109959.77290763,0.18760845727374117
2024-04-08 01:02:00.004000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,4656.92537472,499.97157126,-0.8060959617780429,28577.46225113,30870.88731545,0.03857844803162191,78126.27362157,89242.14139161,0.06641556454462835
2024-04-08 01:03:00.184000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,1317.825,2651.82295872,0.3360494362704503,23733.40642486,40952.83444242,0.26619923783931054,68271.95216302,103115.88547244,0.20330458561203535
2024-04-08 01:04:00.044000+00:00,False,False,0.5849,0.585,1.7095478246002052,400,400,4196.764435499999,877.3499999999999,-0.6541859624364004,28086.82846805,31712.003692190003,0.060622843175696106,64796.49180673,111775.89008009,0.2660631168439072
2024-04-08 01:05:00.004000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,1018.2390400099999,1317.6,0.12815992663121104,21485.423977349998,29374.050422990003,0.15510633050480896,75221.61734481,85885.73650111,0.06619262809380484
2024-04-08 01:06:00.004000+00:00,False,False,0.5849,0.585,1.7095478246002052,400,400,244.0417005,975.49978789,0.5997812246270093,19879.320492580002,40418.01606852,0.3406235954572869,62754.655882750005,128594.31673898001,0.3440816010357461
2024-04-08 01:07:00.104000+00:00,False,False,0.5849,0.585,1.7095478246002052,400,400,11.312964,4023.1252152099996,0.9943918020316695,20706.28830975,34807.02942539,0.25400645630506447,55651.73791276,118654.16222611,0.361447456816756
2024-04-08 01:08:00.034000+00:00,False,False,0.5847,0.5848,1.7101325352712953,400,400,3300.12031888,982.33201752,-0.54122921151025,26120.05221732,42080.75342916,0.2340251124682098,62913.86887251,110963.47874003,0.27634197626818796
2024-04-08 01:09:00.014000+00:00,False,False,0.5852,0.5853,1.7086715079024173,400,400,1145.18047953,976.0001297200001,-0.0797576354753771,29152.375203310003,29499.44418295,0.005917446095820554,79406.41229392,82344.45531589,0.018164001624135975
2024-04-08 01:10:00.084000+00:00,False,False,0.5853,0.5854,1.7083796019473645,400,400,678.75133786,2293.0919103300002,0.5432118848977695,23775.595709189998,33274.93288847,0.16650743494898362,72314.12768196,102568.35819986,0.17299748665709636
2024-04-08 01:11:00.284000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,11.33288501,3891.79283616,0.9941929182816058,21865.35766068,29260.6879788,0.1446489793141611,82795.24382725,89199.38397471,0.03723453592302852
2024-04-08 01:12:00.074000+00:00,False,False,0.5858,0.5859,1.7069215669538105,400,400,1983.47181921,11.343958419999998,-0.9886265603598969,28514.647849779998,29683.00220134,0.020075627633310573,77943.8709642,97626.78341033,0.11210821373452368
2024-04-08 01:13:00.084000+00:00,False,False,0.5864,0.5865,1.705175206752306,400,400,4838.0506992,11.35557736,-0.9953167143718652,37934.439887889996,26281.19638274,-0.1814704981826955,98753.94071527,73933.31997638,-0.14373162582739474
2024-04-08 01:14:00.004000+00:00,False,False,0.587,0.5872,3.406574689151576,400,400,3631.7196686400002,4998.553301,0.15837663966925664,27798.00385719,38863.57492106,0.16599623451283177,73145.01061861,106717.4534893,0.1866561933152874
2024-04-08 01:15:00.004000+00:00,False,False,0.5869,0.587,1.7037226339550047,400,400,363.230904,2660.52146392,0.7597482466794317,22545.276394530003,33768.25516307,0.19929452936299394,62966.56976282,117561.86273372,0.302419359742385
2024-04-08 01:16:00.134000+00:00,False,False,0.5881,0.5883,3.400204012242247,400,400,3989.7350578800006,2444.67718313,-0.2401241662606739,26906.12584426,38963.58846635,0.18305017333508966,69254.87457762,104171.92639379001,0.2013359620346466
2024-04-08 01:17:00.004000+00:00,False,False,0.5887,0.5888,1.6985138004244413,400,400,1337.89143808,1934.15889702,0.18223052761252131,19155.59814725,30413.41873405,0.22711405823840403,70597.26749556,90953.33298632999,0.12600427005563458
2024-04-08 01:18:00.044000+00:00,False,False,0.5887,0.5888,1.6985138004244413,400,400,4922.88632064,11.310634230000002,-0.9954154103156193,28390.687358279996,24973.09030851,-0.06404338671654569,85617.81651327,73938.53361941999,-0.07319848369643261
2024-04-08 01:19:00.004000+00:00,False,False,0.5889,0.5891,3.3955857385395243,400,400,3390.49812824,5190.34329138,0.20975159371022448,26486.30258237,34951.48615564,0.1377846395053083,73608.35159179001,102806.03553471001,0.1655062516073786
2024-04-08 01:20:00.044000+00:00,False,False,0.5891,0.5892,1.697360604260188,400,400,4764.66502128,205.72950788,-0.917218037049961,27296.01067914,19521.979098040003,-0.16604795759277155,85485.69031389,68330.49404479,-0.11153050207705215
2024-04-08 01:21:00.034000+00:00,False,False,0.589,0.5891,1.6976487564720988,400,400,1827.3620439599997,883.5,-0.3481778226461187,19371.092603909998,29417.32226569,0.20591424600760694,65650.06068683,95099.20585739,0.18319925063209502
2024-04-08 01:22:00.054000+00:00,False,False,0.5886,0.5888,3.3973161202646165,400,400,4056.34665216,3368.0820346200003,-0.09270270435293282,23436.497093559996,34112.81155446,0.18551594644164898,72027.44790934,115420.37142192,0.2314933492818901
2024-04-08 01:23:00.054000+00:00,False,False,0.5889,0.5891,3.3955857385395243,400,400,3715.6409159799996,8057.8744147200005,0.36881367856356556,24738.56662726,40611.33580838,0.2428889499376427,72310.5086173,121101.39497167,0.25226413394936703
2024-04-08 01:24:00.064000+00:00,False,False,0.5888,0.589,3.3961623365593137,400,400,2980.9418991,4165.23013888,0.16572344375223877,31111.39325393,31993.52205789,0.013978765356092179,77449.66972878,87712.60409619,0.06213849040541846
2024-04-08 01:25:00.224000+00:00,False,False,0.5887,0.5888,1.6985138004244413,400,400,1392.4494694399998,2610.6060449,0.3043066905008543,24371.42583066,31029.3986646,0.12017822649028712,71815.71886153,89334.68581052,0.10871190168366048
2024-04-08 01:26:00.004000+00:00,False,False,0.5889,0.5891,3.3955857385395243,400,400,2959.2517147599997,6049.61487819,0.3430357339122329,34600.13518246,30568.06460196,-0.061871750237666716,93244.37822696,93767.27469274,0.002796063547999969
2024-04-08 01:27:00.048000+00:00,False,False,0.5883,0.5885,3.3990482664850092,400,400,1542.5982687500002,3450.31155135,0.3820844660402441,31991.74169527,28898.53612279,-0.05079966266080263,68278.08384346,106020.31474756,0.2165380244982039
2024-04-08 01:28:00.008000+00:00,False,False,0.5883,0.5885,3.3990482664850092,400,400,3097.7826692999997,2755.10508705,-0.05854846300071571,40714.30684579,26666.456483169997,-0.20848458326357802,95513.39422942,87918.68191993001,-0.04140340374987845
2024-04-08 01:29:00.078000+00:00,False,False,0.5881,0.5882,1.7002465357474965,400,400,3531.32587244,11.316279009999999,-0.9936113902978497,25687.790421010002,25108.69206247,-0.011400363376112443,69449.5089341,102661.66350363,0.19296919600931886
2024-04-08 01:30:00.018000+00:00,False,False,0.5881,0.5882,1.7002465357474965,400,400,521.86892128,2603.85168222,0.6660808898302417,31805.05417926,29507.37180251,-0.03747498716545928,62377.1384476,102430.84688553,0.24303257124931513
2024-04-08 01:31:00.008000+00:00,False,False,0.5875,0.5876,1.7019828099734315,400,400,7088.843653839999,767.0372975,-0.8047227797235995,35618.12981015,22790.00969008,-0.21962898030709374,78578.08178302,103328.626613,0.13606174861950024
2024-04-08 01:32:00.048000+00:00,False,False,0.5875,0.5876,1.7019828099734315,400,400,4223.59129556,493.66796625,-0.7906971235409347,29053.316450719998,26049.94230651,-0.05450447418077482,69631.12940465,102541.36125470999,0.19114686512360599
2024-04-08 01:33:00.068000+00:00,False,False,0.5875,0.5876,1.7019828099734315,400,400,2330.40591108,3403.7571550000002,0.18718533664822457,28202.815064249997,35696.20841622,0.11726929370462555,59439.06618088,122824.07603328,0.34776647150043277
2024-04-08 01:34:00.088000+00:00,False,False,0.5881,0.5882,1.7002465357474965,400,400,2713.13273168,2646.45,-0.012441776723744646,32584.69616092,25578.55509924,-0.12045648944798566,72965.18663337,74981.17327985,0.013626470077820805
2024-04-08 01:35:00.058000+00:00,False,False,0.5879,0.588,1.7008249000763498,400,400,557.6123951999999,2449.2019821999997,0.6291008853814456,31412.460816799998,27225.60993121,-0.071401579761764,81477.02247789,78563.98595304,-0.018201813106590123
2024-04-08 01:36:00.138000+00:00,False,False,0.588,0.5881,1.7005356687354645,400,400,244.06220571999998,5238.2698536,0.9109640922588436,26395.051881920004,29088.75739183,0.04854939747593029,72952.65461577,94158.12389054001,0.1268946830618068
2024-04-08 01:37:00.148000+00:00,False,False,0.588,0.5881,1.7005356687354645,400,400,244.02074466999997,2826.2965584,0.8410452597677741,26000.49333678,39047.36740988,0.20057345350546232,71292.97636543,102735.67612791,0.18067541931742126
2024-04-08 01:38:00.298000+00:00,False,False,0.5878,0.588,3.401939105289641,400,400,3418.3370004,3384.8831550600003,-0.004917354513825462,36487.14664126,39515.23001021,0.03984195629613159,71838.49068826,127923.07762265,0.28075764226630234
2024-04-08 01:39:00.118000+00:00,False,False,0.588,0.5881,1.7005356687354645,400,400,503.77528149999995,2244.2177772,0.6333503973708564,33750.04397416,25310.05202882,-0.14290515113477198,89463.67756606,84271.55931879001,-0.029885234224023716
2024-04-08 01:40:00.038000+00:00,False,False,0.5879,0.5881,3.401360544217313,400,400,5309.0876289299995,5034.178705130001,-0.02657854056167283,43147.82299161,34046.419043220005,-0.11790262730066639,79705.17679976,98925.63647395,0.10759879173107238
2024-04-08 01:41:00.008000+00:00,False,False,0.5886,0.5887,1.698802344347048,400,400,3158.84463503,11.3399676,-0.992845862925085,34447.06746079,23752.33754911,-0.1837601245212176,85628.76750012,66863.70637464,-0.12305565414914506
2024-04-08 01:42:00.008000+00:00,False,False,0.5891,0.5892,1.697360604260188,400,400,37.584773399999996,8105.77947635,0.990769227005619,25478.023769870004,30405.014392779998,0.08816611954006107,73930.61049025001,81319.14809468,0.04759129851005896
2024-04-08 01:43:00.148000+00:00,False,False,0.5888,0.5889,1.6982253545043557,400,400,243.64347696,3839.80373504,0.8806677474639533,20981.6922756,29674.24002829,0.17159979803633935,63764.90408847,125206.99759084999,0.32513877966178006
2024-04-08 01:44:00.168000+00:00,False,False,0.5887,0.5889,3.3967391304344083,400,400,3533.4,3673.64382889,0.01945927237570298,44369.561595679996,26160.515337560002,-0.2581742009916664,96431.23292226001,80067.9805175,-0.09271005850881522
2024-04-08 01:45:00.008000+00:00,False,False,0.5887,0.5889,3.3967391304344083,400,400,4352.64888279,2109.58749386,-0.3471029622244792,34500.66741465,26185.54817587,-0.13701825295691913,100046.66855333,87863.78387886,-0.06483345932481513
2024-04-08 01:46:00.088000+00:00,False,False,0.5874,0.5875,1.7022725338324791,400,400,11.297625,4711.894418880001,0.9952161060168456,25608.36421318,35390.2924359,0.16036301059865285,59222.19248389,118460.04297062001,0.33339208241724316
2024-04-08 01:47:00.078000+00:00,False,False,0.5867,0.5868,1.7043033659989602,400,400,635.1127696799999,1919.30327446,0.5027334946967696,19921.58656073,31550.20169185,0.22592211240178006,60370.23168102,103832.20560213,0.26468531551796853
2024-04-08 01:48:00.038000+00:00,False,False,0.5864,0.5865,1.705175206752306,400,400,1776.10926945,2650.1062611200005,0.1974592031575671,44487.43439137,24911.64425138,-0.2820756488823364,83561.41722022,62919.68454151,-0.14091737726199233
2024-04-08 01:49:00.038000+00:00,False,False,0.5864,0.5865,1.705175206752306,400,400,1085.4858717000002,512.0849416,-0.35892050939235826,33130.90715118,21158.882108050002,-0.2205207499694722,83905.13155461001,69532.86419723,-0.09366824225614054
2024-04-08 01:50:00.048000+00:00,False,False,0.586,0.5862,3.412386964683313,400,400,3570.95266416,3573.1779537999996,0.00031148501602214587,29959.55291097,23280.12563609,-0.1254595718299815,76212.65035382,73650.78923675,-0.01709463711809271
2024-04-08 01:51:00.178000+00:00,False,False,0.5856,0.5857,1.707504482199078,400,400,1191.59224178,6475.01275488,0.6891473494984744,18410.267833669997,32350.224189130004,0.2746221677520112,60699.58438036,113842.33620498,0.3044698468219074
2024-04-08 01:52:00.078000+00:00,False,False,0.5854,0.5855,1.7080877957125113,400,400,733.050684,3706.9274248200004,0.669795361133066,28403.61009773,28202.39587902,-0.003554644339200425,70457.76099145,84378.18533301,0.08990434503102805
2024-04-08 01:53:00.028000+00:00,False,False,0.5854,0.5855,1.7080877957125113,400,400,487.38829195,2855.44439202,0.7083980336274741,27369.28320143,25492.52431425,-0.03550311605639499,64308.49808666,93684.18786059,0.18593069418250058
2024-04-08 01:54:00.148000+00:00,False,False,0.5857,0.5859,3.4141345168995896,400,400,2828.01848742,4010.8508162700005,0.17295729400937493,33551.073716700004,24068.81931157,-0.16456563708783237,88910.26180727001,61240.10762835,-0.18428295769717798
2024-04-08 01:55:00.208000+00:00,False,False,0.5857,0.5858,1.7072129748184206,400,400,733.1486757800001,1379.54354749,0.30595789797981915,26919.55910616,21684.15373075,-0.10771616137593085,75853.3526944,71398.26731994,-0.030254915864600655
