bucket_start,sample_split,common_flow,liquidity_stress,extreme_flow_event,liquidity_stress_event,overlap_event
2025-12-07 11:45:00+00:00,oos,-2.5469424011849715,1.0400175967431047,True,False,False
2025-12-07 12:00:00+00:00,oos,1.915998846937858,0.4861386769350495,True,False,False
2025-12-07 12:15:00+00:00,oos,-0.44356414773108976,1.4173550143927114,False,True,False
2025-12-07 12:30:00+00:00,oos,1.524832339425315,1.6238969942481654,False,True,False
2025-12-07 12:45:00+00:00,oos,0.46697580620051166,1.1117319930338572,False,False,False
2025-12-07 13:00:00+00:00,oos,0.7210148967254633,0.3034013150305984,False,False,False
2025-12-07 13:15:00+00:00,oos,-0.413855925143515,2.2608924375211314,False,True,False
2025-12-07 13:30:00+00:00,oos,0.1404236505301656,1.596211670162608,False,True,False
2025-12-07 13:45:00+00:00,oos,1.3893470239286527,1.6997382299906576,False,True,False
2025-12-07 14:00:00+00:00,oos,-0.8230895785729895,2.05522465339868,False,True,False
2025-12-07 14:15:00+00:00,oos,0.9438903765716313,0.8067720242070099,False,False,False
2025-12-07 14:30:00+00:00,oos,0.0008461711309332251,1.4988610031159122,False,True,False
2025-12-07 14:45:00+00:00,oos,-0.28133947227891026,-0.09140613129756224,False,False,False
2025-12-07 15:00:00+00:00,oos,0.5063802698107734,2.738866112026331,False,True,False
2025-12-07 15:15:00+00:00,oos,0.3065215031870085,0.6046085217711991,False,False,False
2025-12-07 15:30:00+00:00,oos,0.9040146335671041,-0.264532524153811,False,False,False
2025-12-07 15:45:00+00:00,oos,-0.6551979452496187,1.016365633767862,False,False,False
2025-12-07 16:00:00+00:00,oos,-1.0641975742525431,0.909595149855719,False,False,False
2025-12-07 16:15:00+00:00,oos,1.206002459353951,-0.036212286272021305,False,False,False
2025-12-07 16:30:00+00:00,oos,0.18200647290234526,-0.44113663755623134,False,False,False
2025-12-07 16:45:00+00:00,oos,0.626560530355824,-0.3309200691769702,False,False,False
2025-12-07 17:00:00+00:00,oos,-0.19064434912730616,0.5215967605491592,False,False,False
2025-12-07 17:15:00+00:00,oos,-0.9465025358807578,1.2150065468939546,False,False,False
2025-12-07 17:30:00+00:00,oos,0.10120985771317399,-0.36549789169111946,False,False,False
2025-12-07 17:45:00+00:00,oos,-0.12084254376617284,-0.6859887376731445,False,False,False
2025-12-07 18:00:00+00:00,oos,0.19338852102947707,0.733567254867077,False,False,False
2025-12-07 18:15:00+00:00,oos,0.2760618508146804,0.44588334417724546,False,False,False
2025-12-07 18:30:00+00:00,oos,-0.42424466867183214,-0.547322734466953,False,False,False
2025-12-07 18:45:00+00:00,oos,-0.935253830723077,-0.12521603264287773,False,False,False
2025-12-07 19:00:00+00:00,oos,-0.10682877741942096,0.06992419090572143,False,False,False
2025-12-07 19:15:00+00:00,oos,-2.097645402743652,0.2609282569989266,True,False,False
2025-12-07 19:30:00+00:00,oos,1.3579953507482674,1.193380725305136,False,False,False
2025-12-07 19:45:00+00:00,oos,-0.8393129184212847,0.5300934246584146,False,False,False
2025-12-07 20:00:00+00:00,oos,-1.0591048508946488,0.6370703310903846,False,False,False
2025-12-07 20:15:00+00:00,oos,1.0256515590516349,0.008760848366107347,False,False,False
2025-12-07 20:30:00+00:00,oos,-0.7327458412376655,-0.4123108740273935,False,False,False
2025-12-07 20:45:00+00:00,oos,1.0185848754045643,0.006685151674720452,False,False,False
2025-12-07 21:00:00+00:00,oos,-1.052513772593817,0.9959062770106604,False,False,False
2025-12-07 21:15:00+00:00,oos,-2.2220981321808715,0.7299872713463326,True,False,False
2025-12-07 21:30:00+00:00,oos,-1.8276788575145646,1.285866653434863,True,True,True
2025-12-07 21:45:00+00:00,oos,0.054285064083904995,1.9888302291078328,False,True,False
2025-12-07 22:00:00+00:00,oos,0.014168054025547612,2.6151600536877546,False,True,False
2025-12-07 22:15:00+00:00,oos,0.7133392184856279,3.718207840850305,False,True,False
2025-12-07 22:30:00+00:00,oos,0.22085840416701305,2.260743776446636,False,True,False
2025-12-07 22:45:00+00:00,oos,0.08150142068380355,1.1499111229706245,False,False,False
2025-12-07 23:00:00+00:00,oos,1.2410615634588886,-1.5190051293842053,False,False,False
2025-12-07 23:15:00+00:00,oos,1.5831002741612406,0.2404053685318232,True,False,False
2025-12-07 23:30:00+00:00,oos,-0.7661204812854635,-0.46407420571932934,False,False,False
2025-12-07 23:45:00+00:00,oos,1.5642435163224642,0.5827282899888483,False,False,False
2025-12-08 00:00:00+00:00,oos,-1.1301230210155433,2.1364672795207866,False,True,False
2025-12-08 00:15:00+00:00,oos,-1.3050846740865751,0.6041845525087414,False,False,False
2025-12-08 00:30:00+00:00,oos,1.4051133539583383,0.3255624530919593,False,False,False
2025-12-08 00:45:00+00:00,oos,0.06016941215923754,-0.024746143286209936,False,False,False
2025-12-08 01:00:00+00:00,oos,1.2763022343662287,0.7930157252225605,False,False,False
2025-12-08 01:15:00+00:00,oos,0.550286795237948,0.7460628247680546,False,False,False
2025-12-08 01:30:00+00:00,oos,0.016810581753884415,1.8793501325475994,False,True,False
2025-12-08 01:45:00+00:00,oos,-1.1156183911951667,-1.3226998743805216,False,False,False
2025-12-08 02:00:00+00:00,oos,0.22760873660874534,-0.47656738887940275,False,False,False
2025-12-08 02:15:00+00:00,oos,-0.09817430631507575,-0.5712606880971933,False,False,False
2025-12-08 02:30:00+00:00,oos,1.0542400772604323,0.2486766826281029,False,False,False
2025-12-08 02:45:00+00:00,oos,0.7591859394128933,-0.38189962103535285,False,False,False
2025-12-08 03:00:00+00:00,oos,0.03792895849763339,0.07850617084771505,False,False,False
2025-12-08 03:15:00+00:00,oos,-0.4360976123990274,0.662932497195372,False,False,False
2025-12-08 03:30:00+00:00,oos,-3.082451225864016,2.5173987722790327,True,True,True
2025-12-08 03:45:00+00:00,oos,-0.0627841586951534,0.6843196947136497,False,False,False
2025-12-08 04:00:00+00:00,oos,-1.366957598898755,1.3715518545394147,False,True,False
2025-12-08 04:15:00+00:00,oos,-0.6274512199269229,0.7244586821413421,False,False,False
2025-12-08 04:30:00+00:00,oos,-0.6957008034951484,1.4186828333476482,False,True,False
2025-12-08 04:45:00+00:00,oos,-0.7787215592659464,0.36764338396202934,False,False,False
2025-12-08 05:00:00+00:00,oos,-1.7392279975155933,0.7974052157992425,True,False,False
2025-12-08 05:15:00+00:00,oos,-0.08021181031630917,-0.055333060844403086,False,False,False
2025-12-08 05:30:00+00:00,oos,-0.007325316980046661,0.9622671954778246,False,False,False
2025-12-08 05:45:00+00:00,oos,-1.699015124203898,0.5436407525103016,True,False,False
2025-12-08 06:00:00+00:00,oos,0.7439011197774584,0.3470665647702782,False,False,False
2025-12-08 06:15:00+00:00,oos,-0.18985849964714782,0.18961898038663774,False,False,False
2025-12-08 06:30:00+00:00,oos,1.0173930413858896,0.1375198773072704,False,False,False
2025-12-08 06:45:00+00:00,oos,-0.9548579062466327,-0.30843848308751676,False,False,False
2025-12-08 07:00:00+00:00,oos,-0.7829817086691317,0.17123874507426554,False,False,False
2025-12-08 07:15:00+00:00,oos,0.753030575887036,-0.5076494469754078,False,False,False
2025-12-08 07:30:00+00:00,oos,1.5416948413829425,-0.11460318744006964,False,False,False
2025-12-08 07:45:00+00:00,oos,-0.6550666765751442,-0.07801884303905988,False,False,False
2025-12-08 08:00:00+00:00,oos,-0.5569735231038639,1.399172085566195,False,True,False
2025-12-08 08:15:00+00:00,oos,0.864232450047902,0.4360232962918546,False,False,False
2025-12-08 08:30:00+00:00,oos,1.043889064664292,0.507723871303146,False,False,False
2025-12-08 08:45:00+00:00,oos,-0.18113700114943534,0.7512617366231779,False,False,False
2025-12-08 09:00:00+00:00,oos,0.29012709567426165,1.1722470024519305,False,False,False
2025-12-08 09:15:00+00:00,oos,0.18699867203242795,-1.3386250704456844,False,False,False
2025-12-08 09:30:00+00:00,oos,-1.384053375328983,-0.6871149540743805,False,False,False
2025-12-08 09:45:00+00:00,oos,-0.6513889554664147,-0.24959459270952922,False,False,False
2025-12-08 10:00:00+00:00,oos,-0.6353057145613726,1.0099062700693406,False,False,False
2025-12-08 10:15:00+00:00,oos,0.11409028308759642,-1.2460913401920888,False,False,False
2025-12-08 10:30:00+00:00,oos,0.665889232658215,0.5990802586935838,False,False,False
2025-12-08 10:45:00+00:00,oos,-0.8702378154070465,0.6289887057386151,False,False,False
2025-12-08 11:00:00+00:00,oos,0.05335386456450431,-1.5239788634620919,False,False,False
2025-12-08 11:15:00+00:00,oos,-0.3849357655544153,-1.4786530785687604,False,False,False
2025-12-08 11:30:00+00:00,oos,-0.9134295663421236,1.4016922041821958,False,True,False
2025-12-08 11:45:00+00:00,oos,-0.8285329637140392,-0.053861873193344026,False,False,False
2025-12-08 12:00:00+00:00,oos,-0.017881716895556843,-0.2605539424941245,False,False,False
2025-12-08 12:15:00+00:00,oos,-0.13875104544201458,0.316320290958998,False,False,False
2025-12-08 12:30:00+00:00,oos,-0.7615519623362109,0.2363779870252197,False,False,False
2025-12-08 12:45:00+00:00,oos,1.5161497849650352,-0.08190295904149292,False,False,False
2025-12-08 13:00:00+00:00,oos,0.9570977437647521,0.06750958935995553,False,False,False
2025-12-08 13:15:00+00:00,oos,-1.1202562929685635,-0.6151320150177599,False,False,False
2025-12-08 13:30:00+00:00,oos,-0.9982506691552212,-0.3311993188252069,False,False,False
2025-12-08 13:45:00+00:00,oos,-0.9412732648282189,-0.21189930676242344,False,False,False
2025-12-08 14:00:00+00:00,oos,0.7710911101840382,-0.10574464448561752,False,False,False
2025-12-08 14:15:00+00:00,oos,-0.8618094766270925,0.7145799544035674,False,False,False
2025-12-08 14:30:00+00:00,oos,-0.4526105045780028,0.9971003597901291,False,False,False
2025-12-08 14:45:00+00:00,oos,-0.024480833045600295,0.744915286727635,False,False,False
2025-12-08 15:00:00+00:00,oos,-0.11848912151722832,0.40858016213421633,False,False,False
2025-12-08 15:15:00+00:00,oos,0.5053441836734415,-0.8247052699793712,False,False,False
2025-12-08 15:30:00+00:00,oos,1.054000544903144,2.1981641733070303,False,True,False
2025-12-08 15:45:00+00:00,oos,1.0676631425335055,1.099233613146707,False,False,False
2025-12-08 16:00:00+00:00,oos,-0.20325514872987713,0.15364111834062041,False,False,False
2025-12-08 16:15:00+00:00,oos,0.7837403869531993,2.0730381446549875,False,True,False
2025-12-08 16:30:00+00:00,oos,0.11906942248762752,1.0823061960848883,False,False,False
2025-12-08 16:45:00+00:00,oos,-1.8184039266910081,0.8214926535703938,True,False,False
2025-12-08 17:00:00+00:00,oos,0.3683639681555497,1.7348537213160544,False,True,False
2025-12-08 17:15:00+00:00,oos,-0.979720665716767,-0.25019664701151373,False,False,False
2025-12-08 17:30:00+00:00,oos,-0.529994623569345,0.7002702449262995,False,False,False
2025-12-08 17:45:00+00:00,oos,-0.03217312830351683,0.06957585133513308,False,False,False
2025-12-08 18:00:00+00:00,oos,-0.20371924740981226,1.0766913453013645,False,False,False
2025-12-08 18:15:00+00:00,oos,0.11230775934273102,0.8533049637943492,False,False,False
2025-12-08 18:30:00+00:00,oos,-1.5259456585672098,-0.3627123266691947,False,False,False
2025-12-08 18:45:00+00:00,oos,-0.5388830545468147,1.471779232144401,False,True,False
2025-12-08 19:00:00+00:00,oos,0.6052106457035047,1.5016775588649318,False,True,False
2025-12-08 19:15:00+00:00,oos,0.2929688553607781,-0.7683355253066712,False,False,False
2025-12-08 19:30:00+00:00,oos,0.6265423223668821,-0.014175825405433511,False,False,False
2025-12-08 19:45:00+00:00,oos,1.2489933558156945,0.44271111997621776,False,False,False
2025-12-08 20:00:00+00:00,oos,-0.5128375999332828,-0.37762365755836036,False,False,False
2025-12-08 20:15:00+00:00,oos,0.739681753501127,0.2953751371437028,False,False,False
2025-12-08 20:30:00+00:00,oos,-0.12829123909007803,0.49137821063772,False,False,False
2025-12-08 20:45:00+00:00,oos,1.6543299899079476,0.42772137487606143,True,False,False
2025-12-08 21:00:00+00:00,oos,0.18487785733334683,-0.010765715894877499,False,False,False
2025-12-08 21:15:00+00:00,oos,0.890063990978381,-0.21869369898947383,False,False,False
2025-12-08 21:30:00+00:00,oos,-1.471818948647478,0.5360779906494464,False,False,False
2025-12-08 21:45:00+00:00,oos,1.0245289974504537,-0.9636861762009676,False,False,False
2025-12-08 22:00:00+00:00,oos,0.003977946200241582,1.3763159385219395,False,True,False
2025-12-08 22:15:00+00:00,oos,0.6059975238424133,0.4203577482066192,False,False,False
2025-12-08 22:30:00+00:00,oos,-0.14231504640955092,2.5606978387147667,False,True,False
2025-12-08 22:45:00+00:00,oos,-1.499054207097463,1.1963637176553241,False,False,False
2025-12-08 23:00:00+00:00,oos,-0.13376545698550896,-1.1042581068183044,False,False,False
2025-12-08 23:15:00+00:00,oos,-1.20159856285515,0.15668264759057993,False,False,False
2025-12-08 23:30:00+00:00,oos,1.2580302669427084,-0.7453694130346726,False,False,False
2025-12-08 23:45:00+00:00,oos,0.4010940195736917,-1.2109046823416658,False,False,False
2025-12-09 00:00:00+00:00,oos,0.15926378810928035,0.6375334707326991,False,False,False
2025-12-09 00:15:00+00:00,oos,-0.15122096317239728,0.47502570983200154,False,False,False
2025-12-09 00:30:00+00:00,oos,-0.3197082679409809,0.8861764266397696,False,False,False
2025-12-09 00:45:00+00:00,oos,0.23808007514520232,-0.2863996974959689,False,False,False
2025-12-09 01:00:00+00:00,oos,-0.34718879523746465,1.238229900969223,False,False,False
2025-12-09 01:15:00+00:00,oos,-1.1458625331873507,-0.02856921991373159,False,False,False
2025-12-09 01:30:00+00:00,oos,-0.8532178892311202,0.31390366347814685,False,False,False
2025-12-09 01:45:00+00:00,oos,-1.3112016870780538,-0.025167178774848302,False,False,False
2025-12-09 02:00:00+00:00,oos,1.0513590048771435,0.17415225117813632,False,False,False
2025-12-09 02:15:00+00:00,oos,0.5624004198342915,-0.2693642265655401,False,False,False
2025-12-09 02:30:00+00:00,oos,0.6564661360709851,0.591241260884301,False,False,False
2025-12-09 02:45:00+00:00,oos,-0.4358757429885918,0.34821262085142207,False,False,False
2025-12-09 03:00:00+00:00,oos,-0.4518948373231717,-0.6186486694236774,False,False,False
2025-12-09 03:15:00+00:00,oos,0.8158321412264398,0.5127137704946276,False,False,False
2025-12-09 03:30:00+00:00,oos,2.29280035611483,0.3920785756969141,True,False,False
2025-12-09 03:45:00+00:00,oos,1.3783917795166292,-0.2509148907795835,False,False,False
2025-12-09 04:00:00+00:00,oos,0.3041785066194107,-0.3357564951842761,False,False,False
2025-12-09 04:15:00+00:00,oos,-1.033549608661424,0.2878546605964216,False,False,False
2025-12-09 04:30:00+00:00,oos,-1.1760899431445555,1.9061023200558256,False,True,False
2025-12-09 04:45:00+00:00,oos,-0.09674155970013791,0.699227259173145,False,False,False
2025-12-09 05:00:00+00:00,oos,-1.7202723300119716,0.0873552762821842,True,False,False
2025-12-09 05:15:00+00:00,oos,-0.8121263123903901,0.37187724127162514,False,False,False
2025-12-09 05:30:00+00:00,oos,0.9606962766456684,0.5563213970147818,False,False,False
2025-12-09 05:45:00+00:00,oos,-0.36952844477026986,-0.1771771054138126,False,False,False
2025-12-09 06:00:00+00:00,oos,0.405717706105421,1.6498280947675652,False,True,False
2025-12-09 06:15:00+00:00,oos,-1.7381447479247543,0.30770768445163316,True,False,False
2025-12-09 06:30:00+00:00,oos,0.4794069968148893,1.8034184235327801,False,True,False
2025-12-09 06:45:00+00:00,oos,0.1900491370837744,0.6061746098115285,False,False,False
2025-12-09 07:00:00+00:00,oos,-0.07681025189620311,-0.02674857241774947,False,False,False
2025-12-09 07:15:00+00:00,oos,-0.8974644072067302,0.8450606432309893,False,False,False
2025-12-09 07:30:00+00:00,oos,-0.2383661117954487,-1.252522477555615,False,False,False
2025-12-09 07:45:00+00:00,oos,0.22387807585341865,0.45596862840375274,False,False,False
2025-12-09 08:00:00+00:00,oos,-0.03023040073021282,0.7603491463465833,False,False,False
2025-12-09 08:15:00+00:00,oos,0.2983913561651672,-0.01783210565977354,False,False,False
2025-12-09 08:30:00+00:00,oos,-0.8906647969978403,0.2712512997324987,False,False,False
2025-12-09 08:45:00+00:00,oos,1.3357552622654674,1.5627262536630118,False,True,False
2025-12-09 09:00:00+00:00,oos,-2.523941450860046,0.9926782683711711,True,False,False
2025-12-09 09:15:00+00:00,oos,-1.688707302195,-0.7902089860629622,True,False,False
2025-12-09 09:30:00+00:00,oos,-1.6401679964249323,0.1775563289165694,True,False,False
2025-12-09 09:45:00+00:00,oos,-1.5127647995085098,0.26934204964985026,False,False,False
2025-12-09 10:00:00+00:00,oos,0.8410813419878598,1.302604465625,False,True,False
2025-12-09 10:15:00+00:00,oos,1.5273786972985266,-0.7201793511639173,False,False,False
2025-12-09 10:30:00+00:00,oos,-0.9259468943420117,0.36103326242067096,False,False,False
2025-12-09 10:45:00+00:00,oos,-0.4405361156455579,0.6679091340362641,False,False,False
2025-12-09 11:00:00+00:00,oos,-1.7927679146235294,-0.06668428276146496,True,False,False
2025-12-09 11:15:00+00:00,oos,-1.1795448882501518,-0.13456516002769545,False,False,False
2025-12-09 11:30:00+00:00,oos,1.0420857881470231,0.5541093839553509,False,False,False
2025-12-09 11:45:00+00:00,oos,0.13932415979928958,0.9228513316206363,False,False,False
2025-12-09 12:00:00+00:00,oos,0.46352256296270317,0.36200492576033716,False,False,False
2025-12-09 12:15:00+00:00,oos,0.7172373586602737,-0.02272644965685378,False,False,False
2025-12-09 12:30:00+00:00,oos,-0.15001839674522194,-0.867227915573926,False,False,False
2025-12-09 12:45:00+00:00,oos,0.5176683962618052,-0.5406474034259541,False,False,False
2025-12-09 13:00:00+00:00,oos,-1.4928494400739907,-0.23352486061526784,False,False,False
2025-12-09 13:15:00+00:00,oos,-0.6665608676034659,-0.021122395905933698,False,False,False
2025-12-09 13:30:00+00:00,oos,-0.5652531320894612,0.7390243356777066,False,False,False
2025-12-09 13:45:00+00:00,oos,1.332732924850031,0.10068838090095218,False,False,False
2025-12-09 14:00:00+00:00,oos,0.1957543658799889,-0.021693072379412873,False,False,False
2025-12-09 14:15:00+00:00,oos,-1.0127893177680065,0.19722770202528403,False,False,False
2025-12-09 14:30:00+00:00,oos,-0.060040901694077234,1.5835749799635765,False,True,False
2025-12-09 14:45:00+00:00,oos,0.17167217122881184,0.9932578405457071,False,False,False
2025-12-09 15:00:00+00:00,oos,-0.9048627547366999,2.12029438667196,False,True,False
2025-12-09 15:15:00+00:00,oos,-1.0285552305328305,0.8939595539878393,False,False,False
2025-12-09 15:30:00+00:00,oos,0.6892166175132604,1.1960869995285925,False,False,False
2025-12-09 15:45:00+00:00,oos,-0.7667456592042945,1.4611926738727126,False,True,False
2025-12-09 16:00:00+00:00,oos,-1.2743350595025917,-1.137820269354269,False,False,False
2025-12-09 16:15:00+00:00,oos,-0.5934758757894357,1.2421997129999718,False,False,False
2025-12-09 16:30:00+00:00,oos,-1.2233618291153572,0.13274902918198267,False,False,False
2025-12-09 16:45:00+00:00,oos,0.03963655044528574,0.352811687057387,False,False,False
2025-12-09 17:00:00+00:00,oos,-0.28395779127089704,-0.6631718334903973,False,False,False
2025-12-09 17:15:00+00:00,oos,-0.822562141760711,-0.28661362178541006,False,False,False
2025-12-09 17:30:00+00:00,oos,-1.067588134315253,-1.123021337405549,False,False,False
2025-12-09 17:45:00+00:00,oos,-0.2553999521212538,-1.0732325152116464,False,False,False
2025-12-09 18:00:00+00:00,oos,-0.6937945506840631,-0.22742119369217348,False,False,False
2025-12-09 18:15:00+00:00,oos,-1.8282585494942705,-0.26913161410200487,True,False,False
2025-12-09 18:30:00+00:00,oos,-2.0851186628760083,-0.0869509255536506,True,False,False
2025-12-09 18:45:00+00:00,oos,-1.6909920626411958,0.48840494748025104,True,False,False
2025-12-09 19:00:00+00:00,oos,-0.5912926905414873,-0.18505371597722242,False,False,False
2025-12-09 19:15:00+00:00,oos,-1.5279399582980373,-0.5746279455579055,False,False,False
2025-12-09 19:30:00+00:00,oos,-0.49923023224003643,0.8672309492481387,False,False,False
2025-12-09 19:45:00+00:00,oos,-1.3364672971152025,-0.3715603696153247,False,False,False
2025-12-09 20:00:00+00:00,oos,-0.9358090840360299,1.4965141203852552,False,True,False
2025-12-09 20:15:00+00:00,oos,-0.3817930959163177,1.03707494566714,False,False,False
2025-12-09 20:30:00+00:00,oos,-0.36862873561047743,-0.3652595446041036,False,False,False
2025-12-09 20:45:00+00:00,oos,-0.6348135018975185,-0.7742001005130971,False,False,False
2025-12-09 21:00:00+00:00,oos,-0.7433786510045267,0.3680055579038772,False,False,False
2025-12-09 21:15:00+00:00,oos,-0.02782989791544859,-0.3704845809210108,False,False,False
2025-12-09 21:30:00+00:00,oos,-1.6917913302478722,0.018262412664671643,True,False,False
2025-12-09 21:45:00+00:00,oos,-0.6493801902101117,2.382277583218861,False,True,False
2025-12-09 22:00:00+00:00,oos,-0.5847723162162762,0.7018925789838412,False,False,False
2025-12-09 22:15:00+00:00,oos,-0.6861059690439378,1.4452190135321343,False,True,False
2025-12-09 22:30:00+00:00,oos,-0.041195516033672566,3.0193860843351845,False,True,False
2025-12-09 22:45:00+00:00,oos,-0.4247213959337767,-0.006929324638704881,False,False,False
2025-12-09 23:00:00+00:00,oos,-1.3022945809377509,-2.168354974689878,False,False,False
2025-12-09 23:15:00+00:00,oos,-0.49204627697669623,-0.6481974933189074,False,False,False
2025-12-09 23:30:00+00:00,oos,1.3144621201108975,-0.2664474148397486,False,False,False
2025-12-09 23:45:00+00:00,oos,-0.7858150305880934,-0.6155807727169303,False,False,False
2025-12-10 00:00:00+00:00,oos,1.264629924708096,0.5547587865943405,False,False,False
2025-12-10 00:15:00+00:00,oos,0.0022162419050297975,0.3603823618145793,False,False,False
2025-12-10 00:30:00+00:00,oos,0.6191693917046429,-0.8702804872629495,False,False,False
2025-12-10 00:45:00+00:00,oos,-0.6292788544149068,0.8421289997966217,False,False,False
2025-12-10 01:00:00+00:00,oos,0.2621880639237041,-0.13771514546123856,False,False,False
2025-12-10 01:15:00+00:00,oos,-0.5600230060952708,0.6551983910612288,False,False,False
2025-12-10 01:30:00+00:00,oos,-0.27328088354597396,1.4162056591832926,False,True,False
2025-12-10 01:45:00+00:00,oos,1.0745313787500956,-0.6261802661577275,False,False,False
2025-12-10 02:00:00+00:00,oos,-0.12054837708464887,-0.5935040856691536,False,False,False
2025-12-10 02:15:00+00:00,oos,1.5592958513566633,1.207355907465303,False,False,False
2025-12-10 02:30:00+00:00,oos,0.04913977801593286,0.4253878847131014,False,False,False
2025-12-10 02:45:00+00:00,oos,1.0659532241183525,0.19424229706812493,False,False,False
2025-12-10 03:00:00+00:00,oos,-0.5063507632443259,0.18970845440235382,False,False,False
2025-12-10 03:15:00+00:00,oos,0.08285860929030718,0.5003280343025142,False,False,False
2025-12-10 03:30:00+00:00,oos,1.1787782470892483,0.4570408613066811,False,False,False
2025-12-10 03:45:00+00:00,oos,-0.6190645108123914,-0.12987199439864147,False,False,False
2025-12-10 04:00:00+00:00,oos,0.346153911362561,0.5452054023770815,False,False,False
2025-12-10 04:15:00+00:00,oos,1.5147144274851059,1.3228609988322564,False,True,False
2025-12-10 04:30:00+00:00,oos,1.8266852854629987,0.28626614629456065,True,False,False
2025-12-10 04:45:00+00:00,oos,0.5508687753104544,0.2786214346949482,False,False,False
2025-12-10 05:00:00+00:00,oos,-0.02926152103076639,0.41830704191034185,False,False,False
2025-12-10 05:15:00+00:00,oos,1.3701489262562379,1.2860430597080992,False,True,False
2025-12-10 05:30:00+00:00,oos,0.13765611364276473,0.07589270601579352,False,False,False
